ax,ay,az,gx,gy,gz,thr,as,vz,alt,roll,pitch,label
-0.6671,-1.4421,-11.4385,0.0130,0.1590,0.1880,48.0000,21.9852,0.0000,100.0090,37.7845,-1.6211,3
-0.5984,-1.5107,-10.9185,0.0020,0.1370,0.1870,48.0000,21.9697,0.0000,100.0050,37.9153,-1.5968,3
-0.5494,-1.4715,-10.9872,0.0130,0.1450,0.1900,48.0000,21.9733,0.0600,99.9860,37.8342,-1.8215,3
-0.5984,-1.5598,-11.6739,0.0130,0.1740,0.1920,48.0000,21.9963,0.0400,99.9750,37.9301,-1.6406,3
-0.5592,-1.4715,-11.5071,0.0090,0.1550,0.1910,48.0000,22.0262,-0.0200,99.9860,38.0801,-1.5257,3
-0.5984,-1.5990,-11.1834,0.0000,0.1530,0.1900,48.0000,21.9883,-0.0400,100.0060,38.1115,-1.4675,3
-0.5592,-1.4813,-11.1049,-0.0110,0.1370,0.2010,48.0000,21.9906,-0.0300,100.0300,37.9111,-1.5575,3
-0.6376,-1.5598,-11.0559,0.0050,0.1380,0.1920,48.0000,22.0293,-0.0100,100.0450,37.7063,-1.5979,3
-0.5788,-1.5205,-10.9578,0.0170,0.1460,0.1830,48.0000,22.0406,0.0600,100.0430,37.7945,-1.7920,3
-0.6573,-1.4715,-11.3600,0.0050,0.1590,0.1880,48.0000,22.0157,0.0700,100.0210,37.9173,-1.8091,3
-0.6475,-1.5205,-11.4483,0.0150,0.1610,0.1900,48.0000,21.9893,0.0400,99.9960,37.9899,-1.7013,3
-0.6082,-1.4911,-11.6935,0.0090,0.1680,0.1930,48.0000,21.9990,0.0000,99.9820,38.0411,-1.5262,3
-0.5690,-1.5500,-11.1834,-0.0030,0.1420,0.1950,48.0000,21.9587,-0.0500,99.9970,37.9772,-1.4911,3
-0.5690,-1.5990,-10.8008,0.0000,0.1280,0.1920,48.0000,22.0057,0.0000,100.0140,37.8667,-1.6545,3
-0.5592,-1.5990,-11.3011,0.0080,0.1500,0.1890,48.0000,22.0034,0.0300,100.0160,37.8630,-1.6836,3
-0.5984,-1.5205,-11.6347,0.0210,0.1610,0.1990,48.0000,22.0154,0.0000,100.0130,37.9687,-1.5974,3
-0.5788,-1.4421,-11.2815,0.0000,0.1550,0.1940,48.0000,21.9978,-0.0300,100.0160,38.0992,-1.5291,3
-0.5592,-1.4813,-11.0166,-0.0160,0.1320,0.2000,48.0000,21.9773,0.0000,100.0110,37.9437,-1.6609,3
-0.5886,-1.5107,-10.9480,0.0140,0.1480,0.1870,48.0000,21.9808,0.0700,99.9940,37.8738,-1.8199,3
-0.5788,-1.5402,-11.6739,0.0180,0.1600,0.1980,48.0000,21.9890,0.0000,99.9720,37.9504,-1.5953,3
-0.5494,-1.5402,-11.3207,0.0090,0.1480,0.1940,48.0000,22.0107,-0.0300,99.9780,38.1145,-1.5508,3
-0.5297,-1.5794,-11.0264,-0.0100,0.1390,0.1940,48.0000,22.0129,-0.0200,99.9930,37.9776,-1.5809,3
-0.6082,-1.5500,-11.2815,0.0130,0.1500,0.1920,48.0000,22.0004,-0.0300,100.0110,37.7702,-1.5412,3
-0.6376,-1.5402,-11.0461,0.0200,0.1370,0.1830,48.0000,21.9941,0.0000,100.0260,37.8878,-1.6372,3
-0.6573,-1.5598,-11.1245,0.0010,0.1490,0.1980,48.0000,22.0006,0.0200,100.0270,37.8904,-1.7103,3
-0.6082,-1.4911,-11.1736,0.0150,0.1450,0.1950,48.0000,21.9973,0.0100,100.0210,37.9229,-1.7112,3
-0.5592,-1.5009,-11.3404,0.0060,0.1620,0.1970,48.0000,22.0245,0.0300,100.0050,37.9791,-1.7513,3
-0.6671,-1.4519,-11.5169,0.0100,0.1570,0.1970,48.0000,22.0249,-0.0100,99.9920,37.9220,-1.6360,3
-0.6376,-1.4911,-11.3207,-0.0050,0.1570,0.1970,48.0000,22.0077,-0.0400,100.0020,37.8325,-1.5767,3
-0.5886,-1.5205,-11.2226,0.0130,0.1410,0.1880,48.0000,22.0327,-0.0600,100.0180,37.7338,-1.5077,3
-0.6573,-1.5500,-10.8695,-0.0050,0.1260,0.1910,48.0000,22.0033,-0.0100,100.0340,37.7368,-1.6597,3
-0.6475,-1.5009,-11.1638,-0.0030,0.1520,0.1980,48.0000,22.0059,0.0400,100.0280,37.5896,-1.8077,3
-0.5297,-1.5107,-11.1834,0.0260,0.1410,0.2010,48.0000,21.9976,0.0300,100.0160,37.6711,-1.8117,3
-0.6573,-1.4323,-11.6248,0.0060,0.1690,0.1830,48.0000,21.9969,0.0300,99.9970,37.8774,-1.7281,3
-0.5984,-1.4813,-11.3502,0.0100,0.1530,0.1910,48.0000,21.9717,-0.0100,99.9850,37.7989,-1.6067,3
-0.6082,-1.5500,-11.1343,-0.0060,0.1530,0.1880,48.0000,21.9827,0.0000,99.9750,37.7025,-1.7070,3
-0.5984,-1.4813,-11.3109,0.0210,0.1500,0.1930,48.0000,21.9665,0.0000,99.9690,37.6935,-1.6956,3
-0.5494,-1.5598,-11.3894,0.0020,0.1610,0.1900,48.0000,21.9634,-0.0300,99.9790,37.7866,-1.5566,3
-0.4611,-1.5205,-10.9087,0.0080,0.1220,0.1870,48.0000,21.9666,-0.0400,100.0010,37.8589,-1.6131,3
-0.5199,-1.5009,-11.0264,0.0010,0.1430,0.1910,48.0000,21.9859,0.0200,100.0120,37.7197,-1.7540,3
-0.6376,-1.4715,-11.5856,0.0080,0.1670,0.1870,48.0000,22.0074,0.0100,100.0140,37.7241,-1.7200,3
-0.6376,-1.5696,-11.4188,0.0080,0.1500,0.1830,48.0000,21.9854,-0.0400,100.0150,37.7284,-1.5934,3
-0.5886,-1.5304,-11.0264,0.0030,0.1400,0.1930,48.0000,21.9465,-0.0200,100.0140,37.6879,-1.6675,3
-0.5788,-1.5892,-10.9578,0.0130,0.1360,0.1910,48.0000,21.9615,0.0200,100.0070,37.7023,-1.8056,3
-0.5886,-1.5794,-11.3698,0.0250,0.1480,0.1960,48.0000,21.9971,0.0300,99.9920,37.8274,-1.7810,3
-0.5101,-1.4715,-11.2815,0.0150,0.1540,0.1910,48.0000,21.9599,0.0200,99.9930,38.0975,-1.7844,3
-0.5788,-1.4028,-11.6248,0.0050,0.1610,0.1820,48.0000,21.9723,-0.0400,100.0020,38.1231,-1.5092,3
-0.5003,-1.5990,-11.1049,-0.0160,0.1400,0.1900,48.0000,21.9910,-0.0600,100.0230,37.9296,-1.4752,3
-0.5886,-1.5402,-10.9283,-0.0010,0.1340,0.1920,48.0000,21.9719,-0.0200,100.0420,37.6453,-1.6548,3
-0.6376,-1.4715,-11.1245,0.0230,0.1480,0.2070,48.0000,22.0124,0.0000,100.0510,37.7496,-1.7698,3
-0.6278,-1.5402,-11.4581,0.0120,0.1590,0.1780,48.0000,21.9764,0.0100,100.0390,37.8750,-1.6888,3
-0.5886,-1.5009,-11.0068,0.0110,0.1440,0.1910,48.0000,21.9612,0.0200,100.0260,37.8927,-1.7581,3
-0.5592,-1.5696,-11.3109,0.0070,0.1590,0.1910,48.0000,22.0018,0.0700,99.9990,37.9795,-1.8537,3
-0.6376,-1.5304,-11.3992,0.0200,0.1580,0.1940,48.0000,22.0077,0.0300,99.9810,38.0159,-1.7651,3
-0.5788,-1.6186,-11.2815,0.0120,0.1540,0.1820,48.0000,22.0163,0.0000,99.9750,38.0714,-1.6074,3
-0.5690,-1.5107,-11.2030,0.0040,0.1470,0.1940,48.0000,22.0239,-0.0100,99.9770,38.0583,-1.6258,3
-0.6180,-1.5794,-11.5856,-0.0030,0.1580,0.1870,48.0000,22.0239,-0.0400,99.9840,37.9512,-1.5059,3
-0.5690,-1.5205,-11.1834,0.0020,0.1430,0.1880,48.0000,22.0083,-0.0500,99.9970,37.8893,-1.5156,3
-0.5984,-1.4323,-10.8793,-0.0030,0.1360,0.1950,48.0000,21.9966,0.0100,99.9950,37.8387,-1.7392,3
-0.6082,-1.5696,-11.2226,0.0010,0.1610,0.1930,48.0000,22.0191,0.0600,99.9740,37.7945,-1.8142,3
-0.6671,-1.5107,-11.9191,0.0060,0.1790,0.1880,48.0000,21.9926,-0.0200,99.9580,37.8017,-1.5457,3
-0.4905,-1.5402,-10.9185,0.0070,0.1290,0.1750,48.0000,21.9714,-0.0500,99.9640,37.9159,-1.5412,3
-0.5788,-1.6383,-10.8302,0.0030,0.1330,0.1850,48.0000,21.9959,0.0200,99.9720,37.7945,-1.6904,3
-0.5984,-1.4813,-11.4875,0.0230,0.1590,0.2000,48.0000,21.9930,0.0100,99.9720,37.8726,-1.6885,3
-0.5690,-1.5205,-11.2913,0.0100,0.1460,0.1820,48.0000,22.0151,-0.0100,99.9790,38.1235,-1.5841,3
-0.5592,-1.5205,-11.1736,-0.0060,0.1420,0.1970,48.0000,22.0096,-0.0200,99.9860,38.0789,-1.5840,3
-0.5297,-1.4813,-11.5267,-0.0050,0.1630,0.2010,48.0000,22.0320,-0.0200,99.9900,37.9495,-1.5720,3
-0.5886,-1.4813,-11.0951,0.0000,0.1400,0.1900,48.0000,22.0395,-0.0500,99.9930,37.8567,-1.5449,3
-0.5984,-1.5500,-11.0559,0.0000,0.1390,0.1930,48.0000,21.9955,0.0000,99.9930,37.8342,-1.6467,3
-0.6475,-1.6088,-11.2325,0.0090,0.1570,0.1820,48.0000,22.0089,0.0300,99.9860,37.7810,-1.7203,3
-0.6180,-1.5205,-11.3992,0.0250,0.1590,0.1930,48.0000,21.9768,0.0000,99.9850,37.9973,-1.6743,3
-0.5199,-1.4519,-11.2226,0.0030,0.1440,0.1840,48.0000,21.9808,0.0200,99.9940,38.2062,-1.6875,3
-0.5984,-1.5696,-11.4679,-0.0010,0.1600,0.1940,48.0000,21.9995,0.0300,99.9940,38.0013,-1.6911,3
-0.6082,-1.5500,-11.5562,0.0030,0.1590,0.2040,48.0000,22.0285,0.0000,99.9970,37.9090,-1.5971,3
-0.6082,-1.4715,-11.2423,0.0040,0.1480,0.2000,48.0000,22.0207,-0.0400,100.0110,37.9045,-1.5613,3
-0.5395,-1.4617,-10.9872,0.0010,0.1400,0.1950,48.0000,22.0246,0.0000,100.0150,37.8649,-1.6780,3
-0.5886,-1.5402,-11.0951,0.0020,0.1440,0.2020,48.0000,22.0087,0.0200,100.0010,37.7901,-1.7227,3
-0.5494,-1.4911,-11.3796,0.0200,0.1580,0.1900,48.0000,22.0151,0.0200,99.9830,37.8650,-1.7264,3
-0.5984,-1.5696,-11.4188,0.0240,0.1510,0.1980,48.0000,22.0164,0.0100,99.9690,37.9839,-1.6729,3
-0.6180,-1.5794,-11.4581,0.0000,0.1610,0.1890,48.0000,22.0285,0.0000,99.9650,38.0233,-1.5809,3
-0.6082,-1.5402,-11.4679,0.0090,0.1510,0.1980,48.0000,22.0210,-0.0400,99.9750,37.9422,-1.4922,3
-0.6082,-1.4911,-11.1343,0.0100,0.1400,0.1900,48.0000,22.0086,-0.0400,99.9910,37.9153,-1.5296,3
-0.5886,-1.5107,-11.3011,-0.0130,0.1570,0.2000,48.0000,22.0001,-0.0100,100.0040,37.7233,-1.5901,3
-0.6475,-1.5205,-10.9676,0.0090,0.1340,0.1800,48.0000,22.0258,-0.0100,100.0090,37.7147,-1.6312,3
-0.6376,-1.5205,-11.1049,0.0180,0.1550,0.1890,48.0000,21.9953,0.0500,99.9940,37.8271,-1.7838,3
-0.5886,-1.6481,-11.6445,0.0160,0.1690,0.1870,48.0000,22.0317,0.0100,99.9800,37.9165,-1.6227,3
-0.5886,-1.5794,-11.3305,0.0180,0.1530,0.2000,48.0000,22.0160,-0.0400,99.9910,38.0504,-1.4916,3
-0.5592,-1.5107,-11.2030,0.0010,0.1520,0.1910,48.0000,21.9980,-0.0300,100.0110,38.1028,-1.5560,3
-0.5984,-1.4911,-11.2030,-0.0070,0.1470,0.2020,48.0000,21.9849,-0.0200,100.0330,37.9289,-1.5895,3
-0.5984,-1.4519,-11.1638,-0.0080,0.1440,0.1870,48.0000,21.9731,-0.0100,100.0480,37.8403,-1.6271,3
-0.6082,-1.4519,-11.1442,0.0000,0.1390,0.1920,48.0000,21.9433,0.0000,100.0560,37.7417,-1.6645,3
-0.6475,-1.5009,-10.9872,0.0220,0.1380,0.1940,48.0000,21.9935,0.0400,100.0540,37.8484,-1.7766,3
-0.6180,-1.5500,-11.3109,-0.0040,0.1600,0.1760,48.0000,21.9579,0.0600,100.0320,37.8700,-1.7545,3
-0.5494,-1.6285,-11.2521,0.0090,0.1460,0.1910,48.0000,21.9874,0.0200,100.0190,37.8309,-1.6869,3
-0.6278,-1.4126,-11.1736,0.0260,0.1490,0.2000,48.0000,21.9958,0.0600,100.0070,38.0178,-1.8722,3
-0.5984,-1.5794,-11.9191,0.0210,0.1840,0.1830,48.0000,21.9947,0.0200,99.9980,38.2413,-1.5967,3
-0.5886,-1.5107,-11.4188,0.0020,0.1540,0.1920,48.0000,21.9951,-0.0700,100.0210,38.2464,-1.4117,3
-0.5592,-1.5205,-11.0657,-0.0230,0.1500,0.1830,48.0000,21.9642,-0.0500,100.0460,38.0430,-1.4897,3
-0.5690,-1.5009,-10.7714,-0.0050,0.1300,0.2040,48.0000,22.0074,0.0000,100.0660,37.7576,-1.7101,3
-0.6475,-1.4715,-11.0362,0.0220,0.1440,0.1870,48.0000,22.0351,0.0500,100.0670,37.8318,-1.8573,3
-0.6376,-1.5500,-11.4973,0.0070,0.1540,0.1990,48.0000,22.0129,0.0300,100.0480,38.0059,-1.7443,3
-0.6082,-1.4421,-11.3404,0.0090,0.1540,0.1890,48.0000,21.9840,0.0300,100.0370,38.0154,-1.7504,3
-0.5886,-1.5794,-11.2913,-0.0060,0.1500,0.1910,48.0000,21.9962,0.0300,100.0200,37.9396,-1.7167,3
-0.6082,-1.6383,-11.5660,0.0060,0.1580,0.1900,48.0000,21.9711,-0.0100,100.0210,37.8479,-1.5728,3
-0.5984,-1.5009,-11.0264,0.0150,0.1390,0.1870,48.0000,21.9306,-0.0100,100.0420,37.9911,-1.6822,3
-0.5886,-1.5205,-11.1049,0.0000,0.1450,0.1940,48.0000,21.9201,0.0200,100.0470,37.8939,-1.7277,3
-0.5297,-1.4126,-11.2226,0.0000,0.1550,0.1870,48.0000,21.9546,0.0500,100.0410,37.8367,-1.8502,3
-0.5592,-1.5205,-11.4286,0.0050,0.1580,0.1930,48.0000,21.9828,0.0200,100.0300,37.8618,-1.7365,3
-0.5690,-1.5598,-11.0755,0.0000,0.1370,0.1850,48.0000,22.0122,0.0000,100.0270,37.7684,-1.6968,3
-0.6671,-1.5009,-11.3109,0.0180,0.1570,0.1980,48.0000,21.9868,0.0200,100.0150,37.7640,-1.7395,3
-0.5984,-1.5696,-11.4385,0.0030,0.1540,0.1860,48.0000,21.9690,0.0000,99.9990,37.7363,-1.6552,3
-0.6278,-1.4519,-11.1442,0.0170,0.1460,0.1920,48.0000,22.0084,0.0100,99.9900,37.8544,-1.7737,3
-0.5886,-1.5500,-11.4777,0.0100,0.1670,0.2050,48.0000,21.9698,0.0200,99.9860,37.9273,-1.7217,3
-0.6082,-1.4715,-11.2717,0.0070,0.1440,0.1980,48.0000,21.9726,0.0000,99.9930,37.8701,-1.7022,3
-0.5199,-1.5107,-11.2913,-0.0010,0.1480,0.1810,48.0000,22.0118,0.0000,100.0070,37.8881,-1.6804,3
-0.6475,-1.4715,-11.3109,0.0040,0.1490,0.1920,48.0000,21.9778,0.0000,100.0170,37.8383,-1.6709,3
-0.6180,-1.5402,-11.2815,-0.0030,0.1420,0.1910,48.0000,22.0250,-0.0100,100.0230,37.7668,-1.6471,3
-0.5788,-1.6088,-11.2423,0.0000,0.1540,0.1920,48.0000,22.0205,0.0000,100.0200,37.6786,-1.6478,3
-0.6180,-1.5304,-10.8597,0.0260,0.1330,0.1880,48.0000,22.0010,0.0100,100.0170,37.6655,-1.7997,3
-0.6082,-1.4813,-11.2619,0.0120,0.1500,0.1890,48.0000,21.9575,0.0200,100.0060,37.8387,-1.7839,3
-0.5788,-1.4421,-11.2030,0.0160,0.1440,0.1890,48.0000,21.9849,0.0200,100.0110,38.0009,-1.7965,3
-0.5886,-1.5402,-11.3894,0.0010,0.1550,0.1860,48.0000,22.0019,0.0100,100.0120,37.9961,-1.6877,3
-0.5592,-1.5205,-11.2030,0.0090,0.1440,0.1940,48.0000,21.9960,-0.0100,100.0190,37.8956,-1.6587,3
-0.6475,-1.5304,-11.0362,-0.0040,0.1430,0.1980,48.0000,21.9847,0.0000,100.0260,37.7734,-1.7011,3
-0.5984,-1.5892,-11.2128,0.0130,0.1420,0.1920,48.0000,21.9461,-0.0100,100.0280,37.6784,-1.6666,3
-0.5984,-1.5696,-11.0362,0.0100,0.1410,0.1900,48.0000,21.9541,0.0100,100.0290,37.7223,-1.7521,3
-0.5395,-1.5304,-10.8204,0.0240,0.1250,0.2000,48.0000,21.9438,0.0600,100.0140,37.8419,-1.9323,3
-0.5592,-1.5107,-11.5071,0.0140,0.1670,0.1780,48.0000,21.9598,0.0900,99.9850,37.9653,-1.9123,3
-0.5592,-1.5990,-11.9976,0.0110,0.1750,0.1930,49.0000,21.9855,-0.0500,99.9830,37.9951,-1.4950,3
-0.5395,-1.4813,-11.2717,0.0070,0.1410,0.1920,48.0000,22.0203,-0.1000,100.0160,38.0477,-1.4528,3
-0.5297,-1.5107,-10.8499,-0.0080,0.1250,0.2000,48.0000,21.9905,-0.0100,100.0470,37.8888,-1.7174,3
-0.6475,-1.5304,-11.0068,0.0070,0.1480,0.1890,48.0000,21.9991,0.0500,100.0510,37.7759,-1.8750,3
-0.6671,-1.5009,-11.2325,0.0280,0.1500,0.1930,48.0000,22.0161,0.0400,100.0430,37.9787,-1.8445,3
-0.5886,-1.5696,-11.2913,0.0110,0.1460,0.1890,48.0000,22.0081,0.0300,100.0270,38.0646,-1.7733,3
-0.6573,-1.5990,-11.3109,-0.0020,0.1510,0.1910,48.0000,21.9945,0.0200,100.0040,38.0744,-1.7299,3
-0.5592,-1.5107,-11.2717,0.0060,0.1520,0.1930,48.0000,22.0237,0.0200,99.9890,38.0526,-1.7849,3
-0.6180,-1.5402,-11.5954,0.0210,0.1600,0.1970,48.0000,22.0252,-0.0400,99.9880,38.1069,-1.5823,3
-0.5690,-1.5107,-11.0755,0.0040,0.1470,0.1910,48.0000,22.0281,-0.0400,100.0120,38.1747,-1.6337,3
-0.5886,-1.4813,-11.1638,0.0040,0.1470,0.1980,48.0000,22.0097,-0.0500,100.0380,38.1456,-1.6444,3
-0.6475,-1.4813,-11.1343,-0.0010,0.1440,0.1820,48.0000,22.0322,-0.0400,100.0580,38.0379,-1.6305,3
-0.6769,-1.5794,-10.8106,-0.0120,0.1360,0.1880,48.0000,22.0064,0.0100,100.0720,37.8689,-1.7787,3
-0.6180,-1.4813,-10.9283,0.0100,0.1430,0.1940,48.0000,22.0030,0.0800,100.0590,37.8151,-2.0055,3
-0.5984,-1.5304,-11.4188,0.0140,0.1630,0.1870,48.0000,21.9603,0.0800,100.0310,37.9704,-1.9615,3
-0.5886,-1.5205,-11.8407,0.0040,0.1760,0.1910,48.0000,21.9681,0.0000,100.0090,38.0233,-1.7262,3
-0.5592,-1.5598,-11.3207,-0.0040,0.1520,0.1860,48.0000,21.9710,-0.0400,100.0130,38.0495,-1.6325,3
-0.5494,-1.5696,-11.0166,-0.0060,0.1380,0.1990,48.0000,21.9969,-0.0400,100.0310,37.7925,-1.6671,3
-0.6278,-1.5892,-11.1343,0.0200,0.1500,0.1770,48.0000,21.9791,0.0000,100.0430,37.8024,-1.7285,3
-0.6671,-1.4911,-11.2128,0.0060,0.1520,0.1930,48.0000,21.9853,0.0000,100.0470,37.8420,-1.7558,3
-0.5984,-1.4715,-10.9872,0.0160,0.1360,0.1860,48.0000,22.0276,0.0100,100.0520,37.8647,-1.8125,3
-0.5984,-1.5598,-11.3207,0.0000,0.1520,0.1950,48.0000,22.0401,0.0200,100.0520,37.8897,-1.7874,3
-0.6671,-1.4911,-11.2226,0.0020,0.1580,0.1920,48.0000,21.9732,0.0200,100.0430,37.8481,-1.8311,3
-0.6475,-1.5009,-11.1638,0.0000,0.1480,0.1930,48.0000,21.9991,0.0200,100.0290,37.7738,-1.8560,3
-0.5984,-1.5107,-11.1540,0.0050,0.1540,0.1900,48.0000,21.9713,0.0400,100.0110,37.6678,-1.9147,3
-0.5984,-1.5794,-11.2717,0.0200,0.1580,0.1900,48.0000,21.9482,0.0300,99.9960,37.7179,-1.8856,3
-0.5984,-1.5500,-11.6837,0.0150,0.1680,0.1830,48.0000,21.9482,-0.0300,99.9970,37.8184,-1.6417,3
-0.5003,-1.5107,-11.1932,0.0120,0.1400,0.1980,48.0000,21.9693,-0.0700,100.0220,37.8575,-1.6274,3
-0.5592,-1.4911,-10.8597,-0.0030,0.1290,0.1900,48.0000,22.0083,0.0000,100.0390,37.7211,-1.8110,3
-0.5101,-1.4421,-11.2325,0.0040,0.1460,0.1960,48.0000,21.9863,0.0300,100.0390,37.5969,-1.9215,3
-0.6180,-1.5009,-11.4188,0.0180,0.1590,0.1940,48.0000,21.9760,0.0200,100.0270,37.6026,-1.8593,3
-0.5984,-1.4813,-11.3011,0.0200,0.1430,0.1890,48.0000,21.9651,0.0000,100.0170,37.7793,-1.8051,3
-0.6278,-1.4126,-11.1540,0.0030,0.1440,0.1900,48.0000,21.9453,0.0100,100.0110,37.7815,-1.8581,3
-0.5494,-1.6088,-11.3894,-0.0030,0.1580,0.1940,48.0000,21.9430,0.0100,100.0040,37.6989,-1.8070,3
-0.5297,-1.5304,-11.3404,0.0180,0.1520,0.1880,48.0000,21.9523,-0.0400,100.0130,37.7250,-1.6953,3
-0.5199,-1.5500,-11.0068,-0.0010,0.1490,0.1830,48.0000,21.9615,-0.0100,100.0240,37.7777,-1.7694,3
-0.5494,-1.5598,-11.1638,0.0050,0.1440,0.1930,48.0000,22.0002,-0.0100,100.0310,37.7180,-1.7823,3
-0.5788,-1.4224,-11.0362,0.0180,0.1350,0.2000,48.0000,21.9659,0.0000,100.0330,37.6856,-1.8797,3
-0.6180,-1.4519,-11.1442,0.0070,0.1550,0.1920,48.0000,22.0003,0.0900,100.0170,37.7913,-2.1054,3
-0.6278,-1.5205,-11.5856,0.0100,0.1670,0.1890,48.0000,22.0137,0.0500,99.9870,37.7986,-1.9040,3
-0.5984,-1.5304,-11.7524,0.0090,0.1680,0.1900,48.0000,22.0082,-0.0500,99.9780,37.8064,-1.6212,3
-0.5592,-1.5304,-11.0559,-0.0070,0.1330,0.1930,48.0000,21.9726,-0.0900,99.9990,37.6576,-1.6188,3
-0.5297,-1.4911,-10.5654,0.0080,0.1150,0.2030,48.0000,22.0299,-0.0300,100.0180,37.5833,-1.8547,3
-0.5788,-1.4617,-11.0166,0.0310,0.1430,0.1870,48.0000,22.0104,0.0400,100.0160,37.6920,-2.0279,3
-0.5886,-1.5990,-11.6052,0.0100,0.1670,0.1850,48.0000,22.0051,0.0300,100.0020,37.8770,-1.8613,3
-0.5886,-1.4617,-11.5954,0.0030,0.1610,0.1880,48.0000,22.0152,-0.0500,100.0070,37.9052,-1.6498,3
-0.5690,-0.8633,-11.2128,-0.2150,0.1370,0.1420,48.0000,21.9958,-0.0500,100.0330,37.2499,-1.5797,3
-0.7652,-2.4133,-11.7328,-1.4440,0.0260,0.0610,43.0000,21.9917,-0.2200,100.0480,23.7235,-0.9819,2
-1.1576,-2.1190,-8.1031,-1.6110,-0.2090,0.1070,40.0000,21.8916,-0.3800,100.1500,0.0254,-2.7958,2
-1.1183,-0.8829,-6.1116,-1.5710,-0.1690,-0.0230,42.0000,21.7587,0.5200,100.1380,-21.8559,-5.7948,2
-0.8142,-0.1668,-12.0467,-0.8390,0.2580,-0.0290,48.0000,21.5666,1.2000,99.8830,-41.0408,-5.6154,1
0.0294,1.7364,-18.6979,0.2970,0.5180,-0.1030,57.0000,21.5812,0.6400,99.6340,-43.2570,-1.7899,3
0.1373,2.3152,-16.5004,0.6810,0.2650,-0.2000,53.0000,21.7876,-0.8900,99.6910,-34.7243,1.3961,3
-0.1668,1.8933,-7.5145,0.5030,-0.1500,-0.1990,45.0000,21.8816,-1.2200,99.9970,-26.6221,0.3783,3
-0.5886,1.1968,-3.9240,0.1430,-0.2040,-0.1670,42.0000,21.8862,0.0900,100.1630,-22.0846,-3.7694,2
-1.1968,0.7456,-9.5451,-0.0450,0.0780,-0.1260,43.0000,21.8186,0.8700,100.0020,-21.5925,-5.2178,1
-1.1478,0.7456,-13.6163,0.0190,0.2010,-0.0980,45.0000,21.7434,0.3400,99.8130,-21.9771,-3.4231,2
-0.7259,1.0399,-10.9185,0.2110,0.0400,-0.0860,46.0000,21.6889,-0.1700,99.8120,-20.2070,-2.3898,2
0.0000,0.0000,-9.8198,0.0000,0.0000,0.0000,0.0000,0.4530,-0.0100,0.0090,0.0275,0.0163,0
0.0000,0.0000,-9.8198,0.0000,0.0000,0.0000,0.0000,0.5256,-0.0100,0.0360,0.0301,0.0180,0
0.0000,0.0000,-9.8198,0.0000,0.0000,0.0000,0.0000,0.5166,-0.0100,0.0460,0.0307,0.0186,0
0.0000,0.0000,-9.8198,0.0000,0.0000,0.0000,0.0000,0.3538,-0.0100,0.0520,0.0313,0.0189,0
0.0000,0.0000,-9.8198,0.0000,0.0000,0.0000,0.0000,0.2482,-0.0100,0.0610,0.0317,0.0199,0
0.0000,0.0000,-9.8198,0.0000,0.0000,0.0000,0.0000,0.0675,-0.0100,0.0670,0.0322,0.0203,0
0.0000,0.0000,-9.8198,0.0000,0.0000,0.0000,0.0000,0.2536,-0.0100,0.0710,0.0329,0.0208,0
0.0000,0.0000,-9.8198,0.0000,0.0000,0.0000,0.0000,0.4599,-0.0100,0.0740,0.0336,0.0210,0
0.0000,0.0000,-9.8198,0.0000,0.0000,0.0000,0.0000,0.7482,-0.0100,0.0770,0.0348,0.0215,0
0.0000,0.0000,-9.8198,0.0000,0.0000,0.0000,0.0000,0.4717,-0.0100,0.0820,0.0353,0.0220,0
0.0000,0.0000,-9.8198,0.0000,0.0000,0.0000,0.0000,0.7738,-0.0100,0.0840,0.0360,0.0228,0
0.0000,0.0000,-9.8198,0.0000,0.0000,0.0000,0.0000,0.2762,-0.0100,0.0860,0.0366,0.0232,0
0.0000,0.0000,-9.8198,0.0000,0.0000,0.0000,0.0000,0.4693,-0.0100,0.0840,0.0368,0.0239,0
0.0000,0.0000,-9.8198,0.0000,0.0000,0.0000,0.0000,0.6874,-0.0100,0.0820,0.0373,0.0240,0
0.0000,0.0000,-9.8198,0.0000,0.0000,0.0000,0.0000,0.4740,-0.0100,0.0840,0.0379,0.0244,0
0.0000,0.0000,-9.8198,0.0000,0.0000,0.0000,0.0000,0.5423,-0.0100,0.0810,0.0383,0.0247,0
0.0000,0.0000,-9.8198,0.0000,0.0000,0.0000,0.0000,0.5936,-0.0100,0.0490,0.0389,0.0251,0
0.0000,0.0000,-9.8198,0.0000,0.0000,0.0000,0.0000,0.6990,-0.0100,0.0140,0.0393,0.0259,0
0.0000,0.0000,-9.8198,0.0000,0.0000,0.0000,0.0000,0.6590,-0.0100,0.0070,0.0398,0.0263,0
0.0000,0.0000,-9.8198,0.0000,0.0000,0.0000,0.0000,0.4478,-0.0100,0.0120,0.0400,0.0264,0
0.0000,0.0000,-9.8198,0.0000,0.0000,0.0000,0.0000,0.0958,-0.0100,0.0220,0.0404,0.0267,0
0.0000,0.0000,-9.8198,0.0000,0.0000,0.0000,0.0000,0.2432,-0.0100,0.0340,0.0408,0.0269,0
0.0000,0.0000,-9.8100,0.0000,0.0000,0.0000,0.0000,0.0133,-0.0100,0.0480,0.0412,0.0276,0
0.0000,0.0000,-9.8198,0.0000,0.0000,0.0000,0.0000,0.4240,-0.0100,0.0580,0.0417,0.0282,0
